Filepath,Match Status,Folder Name,Sample Name,Sample Number,Lane Number,Read
CUH01293_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00694R_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00694R_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
OCIAML31_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
OCIAML31_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00485_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00485_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
ND41043_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
ND41043_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
ND39913_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
ND39913_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01281R_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01281R_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01184_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01184_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
ND41895_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
ND41895_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00849_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00849_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
water3_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
water3_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00549_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00549_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00565_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00565_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01204R_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01204R_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00834_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00834_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01205_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01205_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00705_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00705_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00904_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00904_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
ND20055_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
ND20055_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00782_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00782_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01191_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01191_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
ND41435R_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
ND41435R_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01034_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01034_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
OCIAML33_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
OCIAML33_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00699_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00699_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01228_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01228_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00649R_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00649R_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
JB2020_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
JB2020_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00643_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00643_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
JB2007_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
JB2007_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01185_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01185_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
ND45509_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
ND45509_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
ND29623R_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
ND29623R_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00719_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00719_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
Undetermined_Undetermined_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
Undetermined_Undetermined_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01295_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01295_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01326_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01326_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
ND40863_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
ND40863_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01289_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01289_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
JU2024_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
JU2024_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00923_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00923_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01155_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01155_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01175_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01175_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01332_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01332_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00923R_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00923R_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01280_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01280_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00819_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00819_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01226_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01226_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00629_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00629_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
ND41043R_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
ND41043R_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
ND45447_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
ND45447_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01324_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01324_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01132R_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01132R_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00976_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00976_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
ND45429_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
ND45429_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
ND45740_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
ND45740_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01292_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01292_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00552_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00552_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
ND41435_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
ND41435_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01196_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01196_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01037_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01037_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00977_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00977_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00978_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00978_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00816_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00816_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01302_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01302_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
ND44695_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
ND44695_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01007_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01007_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01100_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01100_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01132R2_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01132R2_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00964_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00964_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01159_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01159_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00975_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00975_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01020_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01020_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00548_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00548_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00694_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00694_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
OCIAML32_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
OCIAML32_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01271_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01271_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01227_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01227_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00911_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00911_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
ND35792_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
ND35792_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01219_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01219_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
ND45714_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
ND45714_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
ND29623_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
ND29623_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01274_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01274_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
ND41895R_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
ND41895R_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00872R_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00872R_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00542_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00542_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01156_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01156_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
ND26746_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
ND26746_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01157_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01157_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01194_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01194_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00703_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00703_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00788_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00788_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00571_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00571_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01129_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01129_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00868_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00868_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01175R_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01175R_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01132_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01132_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00555_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00555_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01301_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01301_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
water1_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
water1_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01204_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH01204_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00869_CKDL240010629-1A_22JMMTLT3_L8_1,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
CUH00869_CKDL240010629-1A_22JMMTLT3_L8_2,Unmatched,2024-04-10_chip_ampliseq_jj,,,,
97eaf78a-aba8-4e4c-8117-bd1102078f07_fastq-r2_R2,Unmatched,2019-08-16_gencove_CORI,,,,
97eaf78a-aba8-4e4c-8117-bd1102078f07_fastq-r1_R1,Unmatched,2019-08-16_gencove_CORI,,,,
79c53bec-e3d7-414b-8160-49159f6ba078_fastq-r1_R1,Unmatched,2019-08-16_gencove_CORI,,,,
79c53bec-e3d7-414b-8160-49159f6ba078_fastq-r2_R2,Unmatched,2019-08-16_gencove_CORI,,,,
bbebe2bc-0b65-47a8-9063-dc6cd56dbe23_fastq-r2_R2,Unmatched,2019-08-16_gencove_CORI,,,,
bbebe2bc-0b65-47a8-9063-dc6cd56dbe23_fastq-r1_R1,Unmatched,2019-08-16_gencove_CORI,,,,
66c2f758-b772-4e8d-a38f-9c3c8859b243_fastq-r1_R1,Unmatched,2019-08-16_gencove_CORI,,,,
66c2f758-b772-4e8d-a38f-9c3c8859b243_fastq-r2_R2,Unmatched,2019-08-16_gencove_CORI,,,,
5256413e-8805-4100-8227-e9a6de7143ba_fastq-r1_R1,Unmatched,2019-08-16_gencove_CORI,,,,
5256413e-8805-4100-8227-e9a6de7143ba_fastq-r2_R2,Unmatched,2019-08-16_gencove_CORI,,,,
fee4df5b-467b-4be8-a944-60074c6467fc_fastq-r2_R2,Unmatched,2019-08-16_gencove_CORI,,,,
fee4df5b-467b-4be8-a944-60074c6467fc_fastq-r1_R1,Unmatched,2019-08-16_gencove_CORI,,,,
11e42fb1-9c7f-42be-9f10-c58bcaa27ba1_fastq-r1_R1,Unmatched,2019-08-16_gencove_CORI,,,,
11e42fb1-9c7f-42be-9f10-c58bcaa27ba1_fastq-r2_R2,Unmatched,2019-08-16_gencove_CORI,,,,
7f1bfe22-282f-4c45-838f-a2fce8018285_fastq-r2_R2,Unmatched,2019-08-16_gencove_CORI,,,,
7f1bfe22-282f-4c45-838f-a2fce8018285_fastq-r1_R1,Unmatched,2019-08-16_gencove_CORI,,,,
4f053c75-9863-4174-aa00-21b8663d1fcb_fastq-r1_R1,Unmatched,2019-08-16_gencove_CORI,,,,
4f053c75-9863-4174-aa00-21b8663d1fcb_fastq-r2_R2,Unmatched,2019-08-16_gencove_CORI,,,,
ae03d1ce-d366-43e7-a553-64073dc86c1e_fastq-r2_R2,Unmatched,2019-08-16_gencove_CORI,,,,
ae03d1ce-d366-43e7-a553-64073dc86c1e_fastq-r1_R1,Unmatched,2019-08-16_gencove_CORI,,,,
26c05d3d-b499-48e3-b6f6-3f2638efd93d_fastq-r2_R2,Unmatched,2019-08-16_gencove_CORI,,,,
26c05d3d-b499-48e3-b6f6-3f2638efd93d_fastq-r1_R1,Unmatched,2019-08-16_gencove_CORI,,,,
24418e61-6089-450f-a14e-62d503da1d70_fastq-r1_R1,Unmatched,2019-08-16_gencove_CORI,,,,
24418e61-6089-450f-a14e-62d503da1d70_fastq-r2_R2,Unmatched,2019-08-16_gencove_CORI,,,,
6b54dbb9-649a-472d-8366-0fcd3f7533f0_fastq-r2_R2,Unmatched,2019-08-16_gencove_CORI,,,,
6b54dbb9-649a-472d-8366-0fcd3f7533f0_fastq-r1_R1,Unmatched,2019-08-16_gencove_CORI,,,,
36a966ae-3b08-4c56-ad19-2621d9fca03e_fastq-r2_R2,Unmatched,2019-08-16_gencove_CORI,,,,
